2014-03-31,71.5645
2014-04-01,72.2191
2014-04-02,72.3391
2014-04-03,71.8378
2014-04-04,70.9085
2014-04-07,69.7952
2014-04-08,69.7912
2014-04-09,70.7085
2014-04-10,69.7965
2014-04-11,69.2805
2014-04-14,69.5565
2014-04-15,69.0605
2014-04-16,69.2005
2014-04-17,69.9912
2014-04-21,70.8218
2014-04-22,70.8924
2014-04-23,69.9658
2014-04-24,75.7018
2014-04-25,76.2578
2014-04-28,79.2111
2014-04-29,78.9764
2014-04-30,78.6777
2014-05-01,78.8631
2014-05-02,79.0097
2014-05-05,80.127
2014-05-06,79.2537
2014-05-07,78.9764
2014-05-08,78.4599
2014-05-09,78.1334
2014-05-12,79.1058
2014-05-13,79.2299
2014-05-14,79.2446
2014-05-15,78.5707
2014-05-16,79.7303
2014-05-19,80.675
2014-05-20,80.691
2014-05-21,80.9045
2014-05-22,81.0326
2014-05-23,81.948
2014-05-27,83.4825
2014-05-28,83.2664
2014-05-29,84.7836
2014-05-30,84.466
2014-06-02,83.8855
2014-06-03,85.0718
2014-06-04,86.0432
2014-06-05,86.3808
2014-06-06,86.1433
2014-06-09,87.5217
2014-06-10,88.0355
2014-06-11,87.6712
2014-06-12,86.2047
2014-06-13,85.2613
2014-06-16,86.1206
2014-06-17,86.0085
2014-06-18,86.1019
2014-06-19,85.803
2014-06-20,84.9157
2014-06-23,84.841
2014-06-24,84.3272
2014-06-25,84.4019
2014-06-26,84.9063
2014-06-27,85.9151
2014-06-30,86.8025
2014-07-01,87.3536
2014-07-02,87.3162
2014-07-03,87.83
2014-07-07,89.6402
2014-07-08,89.0629
2014-07-09,89.1003
2014-07-10,88.7687
2014-07-11,88.9415
2014-07-14,90.0904
2014-07-15,89.0349
2014-07-16,88.5305
2014-07-17,86.9518
2014-07-18,88.2036
2014-07-21,87.745
2014-07-22,88.4745
2014-07-23,90.7816
2014-07-24,90.6322
2014-07-25,91.2309
2014-07-28,92.4909
2014-07-29,91.8931
2014-07-30,91.6783
2014-07-31,89.2964
2014-08-01,89.7915
2014-08-04,89.2871
2014-08-05,88.8481
2014-08-06,88.6986
2014-08-07,88.6892
2014-08-08,88.9333
2014-08-11,90.1067
2014-08-12,90.0879
2014-08-13,91.28
2014-08-14,91.5241
2014-08-15,91.9747
2014-08-18,93.0824
2014-08-19,94.3684
2014-08-20,94.4059
2014-08-21,94.4153
2014-08-22,95.11
2014-08-25,95.3165
2014-08-26,94.7054
2014-08-27,95.8703
2014-08-28,95.983
2014-08-29,96.2177
2014-09-02,96.9686
2014-09-03,92.8759
2014-09-04,92.1061
2014-09-05,92.904
2014-09-08,92.3314
2014-09-09,91.9841
2014-09-10,94.8096
2014-09-11,95.2132
2014-09-12,95.4291
2014-09-15,95.401
2014-09-16,94.6782
2014-09-17,95.354
2014-09-18,95.5512
2014-09-19,94.772
2014-09-22,94.8659
2014-09-23,96.3491
2014-09-24,95.5136
2014-09-25,91.8714
2014-09-26,94.5749
2014-09-29,93.9741
2014-09-30,94.5749
2014-10-01,93.1011
2014-10-02,93.777
2014-10-03,93.5142
2014-10-06,93.5142
2014-10-07,92.6975
2014-10-08,94.6219
2014-10-09,94.8284
2014-10-10,94.5561
2014-10-13,93.6925
2014-10-14,92.6975
2014-10-15,91.5617
2014-10-16,90.3601
2014-10-17,91.6837
2014-10-20,93.6456
2014-10-21,96.1895
2014-10-22,96.6776
2014-10-23,98.4048
2014-10-24,98.7709
2014-10-27,98.6677
2014-10-28,100.1978
2014-10-29,100.761
2014-10-30,100.4231
2014-10-31,101.3806
2014-11-03,102.6947
2014-11-04,101.9438
2014-11-05,102.1878
2014-11-06,102.4801
2014-11-07,102.7723
2014-11-10,102.6026
2014-11-11,103.4228
2014-11-12,104.8841
2014-11-13,106.3643
2014-11-14,107.6465
2014-11-17,107.4674
2014-11-18,108.8627
2014-11-19,108.1084
2014-11-20,109.6546
2014-11-21,109.8054
2014-11-24,111.8371
2014-11-25,110.8708
2014-11-26,112.1907
2014-11-28,112.1247
2014-12-01,108.4856
2014-12-02,108.0707
2014-12-03,109.2964
2014-12-04,108.8815
2014-12-05,108.4196
2014-12-08,105.9683
2014-12-09,107.5899
2014-12-10,105.5441
2014-12-11,105.233
2014-12-12,103.4511
2014-12-15,102.0322
2014-12-16,100.6369
2014-12-17,103.1494
2014-12-18,106.204
2014-12-19,105.3838
2014-12-22,106.4774
2014-12-23,106.1003
2014-12-24,105.6007
2014-12-26,107.4674
2014-12-29,107.3919
2014-12-30,106.0815
2014-12-31,104.0639
2015-01-02,103.074
2015-01-05,100.1703
2015-01-06,100.1797
2015-01-07,101.5844
2015-01-08,105.4875
2015-01-09,105.6007
2015-01-12,102.9986
2015-01-13,103.9131
2015-01-14,103.5171
2015-01-15,100.7076
2015-01-16,99.9251
2015-01-20,102.4989
2015-01-21,103.2814
2015-01-22,105.9683
2015-01-23,106.5152
2015-01-26,106.6283
2015-01-27,102.8949
2015-01-28,108.7118
2015-01-29,112.0964
2015-01-30,110.456
2015-02-02,111.8419
2015-02-03,111.8607
2015-02-04,112.7186
2015-02-05,113.5232
2015-02-06,112.5672
2015-02-09,113.3149
2015-02-10,115.4919
2015-02-11,118.1989
2015-02-12,119.6943
2015-02-13,120.2812
2015-02-17,120.991
2015-02-18,121.8287
2015-02-19,121.5779
2015-02-20,122.567
2015-02-23,125.8844
2015-02-24,125.0988
2015-02-25,121.8997
2015-02-26,123.4377
2015-02-27,121.5873
2015-03-02,122.1836
2015-03-03,122.4392
2015-03-04,121.663
2015-03-05,119.647
2015-03-06,119.8268
2015-03-09,120.3379
2015-03-10,117.8487
2015-03-11,115.7001
2015-03-12,117.7919
2015-03-13,116.9779
2015-03-16,118.2651
2015-03-17,120.2433
2015-03-18,121.5968
2015-03-19,120.674
2015-03-20,119.1643
2015-03-23,120.4042
2015-03-24,119.912
2015-03-25,116.7791
2015-03-26,117.5931
2015-03-27,116.6561
2015-03-30,119.6091
2015-03-31,117.7729
2015-04-01,117.6026
2015-04-02,118.6153
2015-04-06,120.5367
2015-04-07,119.2684
2015-04-08,118.8803
2015-04-09,119.789
2015-04-10,120.3001
2015-04-13,120.0635
2015-04-14,119.5429
2015-04-15,119.9972
2015-04-16,119.4198
2015-04-17,118.0758
2015-04-20,120.7733
2015-04-21,120.1203
2015-04-22,121.7388
2015-04-23,122.7326
2015-04-24,123.31
2015-04-27,125.5532
2015-04-28,123.575
2015-04-29,121.7577
2015-04-30,118.4544
2015-05-01,122.0511
2015-05-04,121.8145
2015-05-05,119.0696
2015-05-06,118.3219
2015-05-07,119.0538
2015-05-08,121.2969
2015-05-11,120.0613
2015-05-12,119.6288
2015-05-13,119.7666
2015-05-14,122.561
2015-05-15,122.3899
2015-05-18,123.7395
2015-05-19,123.6255
2015-05-20,123.616
2015-05-21,124.8801
2015-05-22,125.9731
2015-05-26,123.1978
2015-05-27,125.5026
2015-05-28,125.2507
2015-05-29,123.8251
2015-06-01,124.0674
2015-06-02,123.5209
2015-06-03,123.673
2015-06-04,122.9507
2015-06-05,122.2758
2015-06-08,121.4679
2015-06-09,121.1068
2015-06-10,122.4944
2015-06-11,122.2188
2015-06-12,120.8692
2015-06-15,120.6315
2015-06-16,121.2779
2015-06-17,120.9927
2015-06-18,121.544
2015-06-19,120.3274
2015-06-22,121.2874
2015-06-23,120.7361
2015-06-24,121.7626
2015-06-25,121.1828
2015-06-26,120.47
2015-06-29,118.36
2015-06-30,119.2106
2015-07-01,120.3274
2015-07-02,120.1753
2015-07-06,119.7571
2015-07-07,119.4625
2015-07-08,116.4971
2015-07-09,114.1209
2015-07-10,117.1719
2015-07-13,119.434
2015-07-14,119.3865
2015-07-15,120.5365
2015-07-16,122.1428
2015-07-17,123.1978
2015-07-20,125.5264
2015-07-21,124.2718
2015-07-22,119.0158
2015-07-23,118.9587
2015-07-24,118.3314
2015-07-27,116.6872
2015-07-28,117.2669
2015-07-29,116.8963
2015-07-30,116.307
2015-07-31,115.29
2015-08-03,112.5717
2015-08-04,108.96
2015-08-05,109.6823
2015-08-06,109.921
2015-08-07,110.2934
2015-08-10,114.3033
2015-08-11,108.3552
2015-08-12,110.026
2015-08-13,109.9401
2015-08-14,110.7135
2015-08-17,111.8592
2015-08-18,111.229
2015-08-19,109.8064
2015-08-20,107.5532
2015-08-21,100.9749
2015-08-24,98.4544
2015-08-25,99.0463
2015-08-26,104.7271
2015-08-27,107.811
2015-08-28,108.1643
2015-08-31,107.6582
2015-09-01,102.8463
2015-09-02,107.2572
2015-09-03,105.3764
2015-09-04,104.3261
2015-09-08,107.2286
2015-09-09,105.1663
2015-09-10,107.4768
2015-09-11,109.0426
2015-09-14,110.0929
2015-09-15,111.019
2015-09-16,111.1431
2015-09-17,108.7658
2015-09-18,108.317
2015-09-21,109.9974
2015-09-22,108.2693
2015-09-23,109.1477
2015-09-24,109.7969
2015-09-25,109.52
2015-09-28,107.3527
2015-09-29,104.1256
2015-09-30,105.3095
2015-10-01,104.6221
2015-10-02,105.3859
2015-10-05,105.7678
2015-10-06,106.2738
2015-10-07,105.7678
2015-10-08,104.5457
2015-10-09,107.0472
2015-10-12,106.5507
2015-10-13,106.7321
2015-10-14,105.2236
2015-10-15,106.799
2015-10-16,106.0161
2015-10-19,106.6748
2015-10-20,108.6225
2015-10-21,108.613
2015-10-22,110.2743
2015-10-23,113.6923
2015-10-26,110.0642
2015-10-27,109.3672
2015-10-28,113.8737
2015-10-29,115.0767
2015-10-30,114.0933
2015-11-02,115.6973
2015-11-03,117.0244
2015-11-04,116.4802
2015-11-05,115.9432
2015-11-06,116.0774
2015-11-09,115.6076
2015-11-10,111.964
2015-11-11,111.3312
2015-11-12,110.9572
2015-11-13,107.7163
2015-11-16,109.4758
2015-11-17,109.0108
2015-11-18,112.4626
2015-11-19,113.8913
2015-11-20,114.3899
2015-11-23,112.9037
2015-11-24,113.9872
2015-11-25,113.1721
2015-11-27,112.9612
2015-11-30,113.431
2015-12-01,112.5105
2015-12-02,111.4942
2015-12-03,110.4586
2015-12-04,114.131
2015-12-07,113.4118
2015-12-08,113.3639
2015-12-09,110.8613
2015-12-10,111.3887
2015-12-11,108.5217
2015-12-14,107.8506
2015-12-15,105.9425
2015-12-16,106.7575
2015-12-17,104.4946
2015-12-18,101.666
2015-12-21,102.9125
2015-12-22,102.8166
2015-12-23,104.1398
2015-12-24,103.5837
2015-12-28,102.4235
2015-12-29,104.2645
2015-12-30,102.9029
2015-12-31,100.9277
2016-01-04,101.014
2016-01-05,98.4827
2016-01-06,96.5554
2016-01-07,92.4803
2016-01-08,92.9693
2016-01-11,94.4747
2016-01-12,95.8459
2016-01-13,93.3816
2016-01-14,95.424
2016-01-15,93.1323
2016-01-19,92.6817
2016-01-20,92.8063
2016-01-21,92.3365
2016-01-22,97.2458
2016-01-25,95.3473
2016-01-26,95.8746
2016-01-27,89.575
2016-01-28,90.2175
2016-01-29,93.3337
2016-02-01,92.4611
2016-02-02,90.5914
2016-02-03,92.3844
2016-02-04,93.1268
2016-02-05,90.6395
2016-02-08,91.5939
2016-02-09,91.5746
2016-02-10,90.8805
2016-02-11,90.331
2016-02-12,90.6106
2016-02-16,93.1653
2016-02-17,94.5921
2016-02-18,92.799
2016-02-19,92.5869
2016-02-22,93.3967
2016-02-23,91.2854
2016-02-24,92.6447
2016-02-25,93.281
2016-02-26,93.4256
2016-02-29,93.2135
2016-03-01,96.9155
2016-03-02,97.1275
2016-03-03,97.8506
2016-03-04,99.3063
2016-03-07,98.2073
2016-03-08,97.3975
2016-03-09,97.4842
2016-03-10,97.5324
2016-03-11,98.5832
2016-03-14,98.8339
2016-03-15,100.8198
2016-03-16,102.1599
2016-03-17,101.996
2016-03-18,102.1117
2016-03-21,102.102
2016-03-22,102.8829
2016-03-23,102.3141
2016-03-24,101.8706
2016-03-28,101.4079
2016-03-29,103.8084
2016-03-30,105.6208
2016-03-31,105.0713
2016-04-01,106.0353
2016-04-04,107.1247
2016-04-05,105.8618
2016-04-06,106.9704
2016-04-07,104.6375
2016-04-08,104.7531
2016-04-11,105.1002
2016-04-12,106.4691
2016-04-13,108.0116
2016-04-14,108.0695
2016-04-15,105.9004
2016-04-18,103.6156
2016-04-19,103.0661
2016-04-20,103.2781
2016-04-21,102.1599
2016-04-22,101.8803
2016-04-25,101.3019
2016-04-26,100.5981
2016-04-27,94.3029
2016-04-28,91.4204
2016-04-29,90.3696
2016-05-02,90.2732
2016-05-03,91.7578
2016-05-04,90.8034
2016-05-05,90.4349
2016-05-06,89.9305
2016-05-09,89.9984
2016-05-10,90.6095
2016-05-11,89.7268
2016-05-12,87.6221
2016-05-13,87.7967
2016-05-16,91.0556
2016-05-17,90.6774
2016-05-18,91.7152
2016-05-19,91.366
2016-05-20,92.3553
2016-05-23,93.5289
2016-05-24,94.9547
2016-05-25,96.6229
2016-05-26,97.3892
2016-05-27,97.331
2016-05-31,96.8557
2016-06-01,95.4978
2016-06-02,94.7801
2016-06-03,94.9741
2016-06-06,95.6627
2016-06-07,96.0507
2016-06-08,95.9634
2016-06-09,96.652
2016-06-10,95.8567
2016-06-13,94.4115
2016-06-14,94.5279
2016-06-15,94.2175
2016-06-16,94.6152
2016-06-17,92.462
2016-06-20,92.2389
2016-06-21,93.0245
2016-06-22,92.6754
2016-06-23,93.2088
2016-06-24,90.5901
2016-06-27,89.271
2016-06-28,90.7743
2016-06-29,91.56
2016-06-30,92.7239
2016-07-01,93.0051
2016-07-05,92.1322
2016-07-06,92.656
2016-07-07,93.0536
2016-07-08,93.7714
2016-07-11,94.0624
2016-07-12,94.4891
2016-07-13,93.9557
2016-07-14,95.8179
2016-07-15,95.8082
2016-07-18,96.8266
2016-07-19,96.8654
2016-07-20,96.9527
2016-07-21,96.4386
2016-07-22,95.6918
2016-07-25,94.4115
2016-07-26,93.7617
2016-07-27,99.8527
2016-07-28,101.2009
2016-07-29,101.0748
2016-08-01,102.8595
2016-08-02,101.3367
2016-08-03,102.6073
2016-08-04,103.2412
2016-08-05,104.8112
2016-08-08,105.6791
2016-08-09,106.1082
2016-08-10,105.3183
2016-08-11,105.25
2016-08-12,105.4938
2016-08-15,106.7615
2016-08-16,106.664
2016-08-17,106.508
2016-08-18,106.3715
2016-08-19,106.6445
